precinct,age_group,estimate,units
410050122,15 to 17 years,141.91141199999998,People
410050122,18 and 19 years,65.268768,People
410050122,20 years,34.421566999999996,People
410050122,21 years,38.827792,People
410050122,22 to 24 years,43.196229,People
410050122,25 to 29 years,177.341908,People
410050122,30 to 34 years,123.223837,People
410050122,35 to 39 years,191.828577,People
410050122,40 to 44 years,190.258751,People
410050122,45 to 49 years,183.409076,People
410050122,5 to 9 years,190.10426299999997,People
410050122,50 to 54 years,234.251006,People
410050122,55 to 59 years,211.279821,People
410050122,60 and 61 years,53.101098,People
410050122,62 to 64 years,157.76706,People
410050122,65 and 66 years,72.024305,People
410050122,67 to 69 years,83.239301,People
410050122,70 to 74 years,120.452356,People
410050122,75 to 79 years,87.377438,People
410050122,80 to 84 years,38.499225,People
410050122,85 years and over,28.731031,People
410050122,Under 5 years,113.168813,People
410050124,10 to 14 years,170.26810700000001,People
410050124,15 to 17 years,78.048668,People
410050124,18 and 19 years,24.570928000000002,People
410050124,20 years,15.895428,People
410050124,21 years,20.641326,People
410050124,22 to 24 years,29.017603,People
410050124,25 to 29 years,112.75392,People
410050124,30 to 34 years,98.490657,People
410050124,35 to 39 years,117.092905,People
410050124,40 to 44 years,100.105844,People
410050124,45 to 49 years,117.723597,People
410050124,5 to 9 years,126.43574100000001,People
410050124,50 to 54 years,133.088263,People
410050124,55 to 59 years,133.045587,People
410050124,60 and 61 years,41.937067,People
410050124,62 to 64 years,104.23030800000001,People
410050124,65 and 66 years,59.477405000000005,People
410050124,67 to 69 years,86.524082,People
410050124,70 to 74 years,88.65644400000001,People
410050124,75 to 79 years,38.974564,People
410050124,80 to 84 years,37.906007,People
410050124,85 years and over,18.51303,People
410050124,Under 5 years,107.331154,People
410050125,10 to 14 years,134.328844,People
410050125,15 to 17 years,92.148004,People
410050125,18 and 19 years,37.343894999999996,People
410050125,20 years,7.184829,People
410050125,21 years,10.202543,People
410050125,22 to 24 years,47.786328,People
410050125,25 to 29 years,119.250257,People
410050125,30 to 34 years,153.10787,People
410050125,35 to 39 years,129.168546,People
410050125,40 to 44 years,86.33918,People
410050125,45 to 49 years,56.878789,People
410050125,5 to 9 years,85.963814,People
410050125,50 to 54 years,84.576315,People
410050125,55 to 59 years,130.61278199999998,People
410050125,60 and 61 years,60.470805,People
410050125,62 to 64 years,74.870752,People
410050125,65 and 66 years,31.557638,People
410050125,67 to 69 years,36.514936,People
410050125,70 to 74 years,86.26124200000001,People
410050125,75 to 79 years,61.625664,People
410050125,80 to 84 years,43.515091000000005,People
410050125,85 years and over,75.605824,People
410050125,Under 5 years,77.659114,People
410050130,10 to 14 years,331.98339999999996,People
410050130,15 to 17 years,139.642855,People
410050130,18 and 19 years,82.716325,People
410050130,20 years,31.049419,People
410050130,21 years,53.661289,People
410050130,22 to 24 years,84.50370199999999,People
410050130,25 to 29 years,83.622431,People
410050130,30 to 34 years,110.27765399999998,People
410050130,35 to 39 years,149.233264,People
410050130,40 to 44 years,258.668655,People
410050130,45 to 49 years,255.755677,People
410050130,5 to 9 years,223.820897,People
410050130,50 to 54 years,220.852386,People
410050130,55 to 59 years,193.505469,People
410050130,60 and 61 years,65.874184,People
410050130,62 to 64 years,105.077113,People
410050130,65 and 66 years,31.282187,People
410050130,67 to 69 years,91.515001,People
410050130,70 to 74 years,110.722989,People
410050130,75 to 79 years,78.669273,People
410050130,80 to 84 years,34.844266999999995,People
410050130,85 years and over,58.982999,People
410050130,Under 5 years,179.76556,People
410050131,10 to 14 years,169.236388,People
410050131,15 to 17 years,124.228629,People
410050131,18 and 19 years,55.414128999999996,People
410050131,20 years,26.08558,People
410050131,21 years,23.097338999999998,People
410050131,22 to 24 years,44.415956,People
410050131,25 to 29 years,82.866274,People
410050131,30 to 34 years,90.750261,People
410050131,35 to 39 years,125.464397,People
410050131,40 to 44 years,124.893247,People
410050131,45 to 49 years,187.551504,People
410050131,5 to 9 years,182.05935399999998,People
410050131,50 to 54 years,158.221588,People
410050131,55 to 59 years,161.677201,People
410050131,60 and 61 years,57.027029999999996,People
410050131,62 to 64 years,68.07480600000001,People
410050131,65 and 66 years,32.964655,People
410050131,67 to 69 years,83.1229,People
410050131,70 to 74 years,93.04584200000001,People
410050131,75 to 79 years,42.243285,People
410050131,80 to 84 years,18.760544,People
410050131,85 years and over,26.869327,People
410050131,Under 5 years,119.148202,People
410050132,10 to 14 years,240.25236999999998,People
410050132,15 to 17 years,236.62894,People
410050132,18 and 19 years,79.543971,People
410050132,20 years,49.702715,People
410050132,21 years,3.639653,People
410050132,22 to 24 years,54.355644,People
410050132,25 to 29 years,174.386929,People
410050132,30 to 34 years,168.658777,People
410050132,35 to 39 years,309.264336,People
410050132,40 to 44 years,211.811974,People
410050132,45 to 49 years,301.531839,People
410050132,5 to 9 years,388.354692,People
410050132,50 to 54 years,250.14264699999998,People
410050132,55 to 59 years,236.152649,People
410050132,60 and 61 years,99.509119,People
410050132,62 to 64 years,97.725875,People
410050132,65 and 66 years,64.866368,People
410050132,67 to 69 years,76.43773399999999,People
410050132,70 to 74 years,134.191324,People
410050132,75 to 79 years,55.640418999999994,People
410050132,80 to 84 years,14.800301,People
410050132,85 years and over,50.034633,People
410050132,Under 5 years,214.459682,People
410050133,10 to 14 years,157.483568,People
410050133,15 to 17 years,157.343398,People
410050133,18 and 19 years,77.826465,People
410050133,20 years,25.726063,People
410050133,21 years,19.135247999999997,People
410050133,22 to 24 years,55.72792999999999,People
410050133,25 to 29 years,138.76327899999998,People
410050133,30 to 34 years,119.84443,People
410050133,35 to 39 years,197.772236,People
410050133,40 to 44 years,165.128378,People
410050133,45 to 49 years,223.610922,People
410050133,5 to 9 years,213.513076,People
410050133,50 to 54 years,213.06671799999998,People
410050133,55 to 59 years,222.264786,People
410050133,60 and 61 years,86.50630699999999,People
410050133,62 to 64 years,131.932315,People
410050133,65 and 66 years,85.940411,People
410050133,67 to 69 years,61.561603,People
410050133,70 to 74 years,152.296098,People
410050133,75 to 79 years,52.025214,People
410050133,80 to 84 years,34.780398,People
410050133,85 years and over,34.576829,People
410050133,Under 5 years,141.409992,People
410050134,10 to 14 years,100.29127700000001,People
410050134,15 to 17 years,68.245879,People
410050134,18 and 19 years,47.452985999999996,People
410050134,20 years,20.374915,People
410050134,21 years,0.007632,People
410050134,22 to 24 years,59.007298000000006,People
410050134,25 to 29 years,37.100378,People
410050134,30 to 34 years,63.482214,People
410050134,35 to 39 years,124.918555,People
410050134,40 to 44 years,32.240884,People
410050134,45 to 49 years,142.531798,People
410050134,5 to 9 years,92.375013,People
410050134,50 to 54 years,112.50154500000001,People
410050134,55 to 59 years,180.45599800000002,People
410050134,60 and 61 years,54.312686,People
410050134,62 to 64 years,73.370465,People
410050134,65 and 66 years,36.024166,People
410050134,67 to 69 years,67.710815,People
410050134,70 to 74 years,72.627742,People
410050134,75 to 79 years,60.457752,People
410050134,80 to 84 years,38.475295,People
410050134,85 years and over,57.130399999999995,People
410050134,Under 5 years,110.47299900000002,People
410050135,10 to 14 years,142.554146,People
410050135,15 to 17 years,92.747992,People
410050135,18 and 19 years,77.94677399999999,People
410050135,20 years,18.730489,People
410050135,21 years,16.864639999999998,People
410050135,22 to 24 years,57.800695,People
410050135,25 to 29 years,71.404062,People
410050135,30 to 34 years,89.671734,People
410050135,35 to 39 years,157.704141,People
410050135,40 to 44 years,91.318615,People
410050135,45 to 49 years,194.73505799999998,People
410050135,5 to 9 years,120.995104,People
410050135,50 to 54 years,170.07913499999998,People
410050135,55 to 59 years,193.83257199999997,People
410050135,60 and 61 years,56.180350999999995,People
410050135,62 to 64 years,102.22300399999999,People
410050135,65 and 66 years,64.745418,People
410050135,67 to 69 years,106.95624,People
410050135,70 to 74 years,105.00099499999999,People
410050135,75 to 79 years,56.295559,People
410050135,80 to 84 years,47.162287,People
410050135,85 years and over,32.133381,People
410050135,Under 5 years,122.281301,People
410050151,10 to 14 years,652.35252,People
410050151,15 to 17 years,262.733782,People
410050151,18 and 19 years,65.729926,People
410050151,20 years,3.6208949999999995,People
410050151,21 years,4.962812,People
410050151,22 to 24 years,43.654957,People
410050151,25 to 29 years,148.220141,People
410050151,30 to 34 years,146.374736,People
410050151,35 to 39 years,237.10197,People
410050151,40 to 44 years,331.888096,People
410050151,45 to 49 years,454.278297,People
410050151,5 to 9 years,384.191814,People
410050151,50 to 54 years,692.572739,People
410050151,55 to 59 years,733.336581,People
410050151,60 and 61 years,325.995989,People
410050151,62 to 64 years,299.93321,People
410050151,65 and 66 years,154.407947,People
410050151,67 to 69 years,245.173497,People
410050151,70 to 74 years,229.23146,People
410050151,75 to 79 years,189.119465,People
410050151,80 to 84 years,164.367301,People
410050151,85 years and over,111.726438,People
410050151,Under 5 years,171.434681,People
410050152,10 to 14 years,80.148684,People
410050152,15 to 17 years,62.46925,People
410050152,18 and 19 years,17.090301,People
410050152,20 years,0.34393,People
410050152,21 years,8.056272,People
410050152,22 to 24 years,53.114094,People
410050152,25 to 29 years,41.19523,People
410050152,30 to 34 years,38.135948,People
410050152,35 to 39 years,52.435077,People
410050152,40 to 44 years,67.352594,People
410050152,45 to 49 years,106.50031,People
410050152,5 to 9 years,60.982629,People
410050152,50 to 54 years,105.64520900000001,People
410050152,55 to 59 years,103.468451,People
410050152,60 and 61 years,23.826704000000003,People
410050152,62 to 64 years,43.997001000000004,People
410050152,65 and 66 years,41.225107,People
410050152,67 to 69 years,63.227275,People
410050152,70 to 74 years,79.604384,People
410050152,75 to 79 years,63.285054,People
410050152,80 to 84 years,34.160299,People
410050152,85 years and over,14.374518,People
410050152,Under 5 years,44.683475,People
410050153,10 to 14 years,144.469864,People
410050153,15 to 17 years,87.127574,People
410050153,18 and 19 years,32.834863999999996,People
410050153,20 years,7.112423999999999,People
410050153,21 years,18.014362000000002,People
410050153,22 to 24 years,59.554407999999995,People
410050153,25 to 29 years,115.776556,People
410050153,30 to 34 years,81.45956699999999,People
410050153,35 to 39 years,174.891991,People
410050153,40 to 44 years,108.504331,People
410050153,45 to 49 years,125.64007899999999,People
410050153,5 to 9 years,122.84480099999999,People
410050153,50 to 54 years,128.081474,People
410050153,55 to 59 years,179.959079,People
410050153,60 and 61 years,76.099143,People
410050153,62 to 64 years,72.387355,People
410050153,65 and 66 years,24.353699,People
410050153,67 to 69 years,49.064528,People
410050153,70 to 74 years,86.556863,People
410050153,75 to 79 years,21.203964,People
410050153,80 to 84 years,26.194399999999998,People
410050153,85 years and over,23.866950999999997,People
410050153,Under 5 years,115.636041,People
410050154,10 to 14 years,356.878596,People
410050154,15 to 17 years,164.980431,People
410050154,18 and 19 years,15.209269,People
410050154,20 years,0.17076,People
410050154,21 years,0,People
410050154,22 to 24 years,32.251143,People
410050154,25 to 29 years,51.652883,People
410050154,30 to 34 years,0.752631,People
410050154,35 to 39 years,75.68917800000001,People
410050154,40 to 44 years,162.585322,People
410050154,45 to 49 years,331.443232,People
410050154,5 to 9 years,163.463719,People
410050154,50 to 54 years,126.536513,People
410050154,55 to 59 years,187.130132,People
410050154,60 and 61 years,83.902896,People
410050154,62 to 64 years,57.321398,People
410050154,65 and 66 years,38.360092,People
410050154,67 to 69 years,90.428989,People
410050154,70 to 74 years,151.00478900000002,People
410050154,75 to 79 years,107.01755700000001,People
410050154,80 to 84 years,140.279788,People
410050154,85 years and over,215.530722,People
410050154,Under 5 years,44.181929000000004,People
410050155,10 to 14 years,100.41341399999999,People
